stain_condition,tss,rgb_mean_r_mean,rgb_mean_r_std,rgb_mean_g_mean,rgb_mean_g_std,rgb_mean_b_mean,rgb_mean_b_std,rgb_std_r_mean,rgb_std_r_std,rgb_std_g_mean,rgb_std_g_std,rgb_std_b_mean,rgb_std_b_std,lab_mean_l_mean,lab_mean_l_std,lab_mean_a_mean,lab_mean_a_std,lab_mean_b_mean,lab_mean_b_std,lab_std_l_mean,lab_std_l_std,lab_std_a_mean,lab_std_a_std,lab_std_b_mean,lab_std_b_std
raw,OL,212.66838384071986,20.62442331148433,164.24731077750525,19.807192590570114,200.4427257458369,12.094577989300173,29.127313499050892,7.503081678150725,37.50401509447568,5.938984441544277,26.299899364001387,6.463856194087323,185.84656728108723,16.787544386034934,152.11750810543697,8.122980635909427,116.55837941964468,6.4473449817691035,31.877650386561456,6.188364285638182,8.368462069460207,1.8954863856552717,5.919069275056457,2.3943302763158067
raw,PE,198.0348532398542,12.776232916414376,120.38776232798894,2.708160259414524,158.07031154632568,4.657766946917061,44.3651044579564,6.626720129288181,50.62571506244965,5.943532402533178,43.79728981046446,5.394495069176625,152.9043401479721,3.7581819550582534,163.27466297149658,5.9305384245076675,121.60919326543808,1.1508386633261074,45.00131490044393,7.029537403976824,12.205246531942914,0.5795424072625266,4.533728996901973,0.46312930000392016
raw,PL,193.25612745957542,7.9413143797488095,157.4257008073149,9.580299780056487,180.5624474420457,8.720562315955377,50.00860127239777,6.640473161527294,72.44154657860734,1.5567245484658254,57.4020052408534,2.663172491339842,174.49882387497655,7.818857909544156,145.9517582325493,3.1239785649360465,121.75756782724048,2.048393302132184,61.93795666510389,3.6044001732015074,14.448939332493648,1.9334438846475417,6.453651417035888,0.8784586941423479
raw,S3,208.28537328243254,11.377456529697886,172.46392100453377,12.946792587328927,193.9668517231941,9.567433340159091,31.596686603463873,6.166491881256221,41.2723503359547,5.512479182618614,34.25546391391205,4.648447984180719,188.82988500595093,11.485251401354121,144.94643343687056,3.1736574081443982,122.17899394631385,2.9099307917582107,35.486815419908844,5.155819854698736,8.83920747955826,1.8700743350877844,3.722990371608655,0.7106165838727805
raw,UL,216.25670498609543,,185.45072788000107,,202.9566015601158,,32.42867154753374,,46.11395044450464,,35.98645299521818,,199.6519479751587,,142.46195513010025,,123.57339733839036,,38.98646121222994,,10.248019006984322,,4.32932491829758,
raw,UU,173.53311121463776,,131.02406698465347,,164.3113220334053,,49.17337104370725,,53.04586959241973,,44.69240241210479,,151.07612746953964,,150.4536715745926,,116.51556706428528,,49.91507698890083,,7.961006442622933,,5.968151345674809,
raw,W8,213.77697092294693,,174.3356450200081,,205.0884805321693,,31.24255940873389,,52.8519596962053,,34.16242638312868,,192.92398822307587,,147.91277211904526,,118.30648094415665,,41.82575056477298,,14.800704665573049,,7.008689260220286,
raw,WT,224.61291590332985,12.99222979525722,192.45700731873512,15.973104094116074,215.66817843914032,10.371808031064965,21.965642236898933,5.49225074286434,30.048490363198184,6.34036484688457,21.40836014714523,4.22976783353606,207.0043549835682,13.65520494854286,143.56896844506264,2.318254232771948,120.67657086253166,2.459832156122101,25.083728250079588,5.71723521478004,7.449366381278685,1.084637654658334,3.9677249337924634,1.1615653308353213
raw,XX,214.420094281435,8.691424855612649,175.773477435112,29.21086448576469,194.43155181407928,21.34772631368065,30.752076518727176,0.49639931953834254,39.654426748350105,3.412184977199264,33.00963069319536,1.2721347329293156,192.8302519619465,21.333751303798284,145.5076266825199,9.074282697094496,124.20946577191353,0.6616195841969226,34.169160894581246,2.3608422839890335,8.486698276842112,0.16423054294945091,3.72453599137339,0.29098247609265515
raw,Z7,213.3584825694561,5.132425607477813,200.0173685848713,4.490405530097063,210.3908060491085,4.248294223231718,29.65784638781973,0.84683102133598,33.408346043235184,2.2604598299175174,28.79127432137305,1.655420975310118,208.52667751908302,4.228725357174373,134.68156725168228,0.048626167826170796,124.47019070386887,0.13008068454486596,30.411918279567466,1.5933984390028737,3.728566436848777,0.6130311322325427,3.5037909689785875,0.5681435743072454
