slide_id,tss,stain_condition,rgb_mean_r,rgb_mean_g,rgb_mean_b,rgb_std_r,rgb_std_g,rgb_std_b,lab_mean_l,lab_mean_a,lab_mean_b,lab_std_l,lab_std_a,lab_std_b,n_patches_used
TCGA-E9-A1N6-01Z-00-DX1.C0E8FFDC-2614-4DBF-B51E-4646A3919911,E9,macenko,185.78453464882045,211.73529124540443,227.50537175197226,62.27653902884341,29.21428377333863,20.73692808976058,214.78162578507965,126.26019293093213,119.02281039368873,23.892808260803896,16.966237015513794,6.082803454457792,255
TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377,E9,macenko,205.46991723775864,219.16920864582062,233.4799131155014,60.900575435838704,32.40439626722596,22.949439019418005,223.09854012727737,128.34392100572586,120.44842529296875,27.251438293563286,15.971700470728942,6.798261621940648,256
TCGA-E9-A1N9-01Z-00-DX1.982C83A6-0E06-47B3-A7C7-1773A2CD1771,E9,macenko,174.2411996592646,215.9791908716496,233.22756143803653,77.94657150735297,29.960142486269984,20.900271385820616,217.19128526529303,122.90834437434381,117.00481858083853,26.898567560031804,17.17791976408061,8.424463960341845,253
TCGA-E9-A1NA-01Z-00-DX1.2A2FE8BB-621E-43A2-8449-F8FE730C0487,E9,macenko,150.16992956399918,210.45613586902618,231.1032902598381,83.17668540540701,27.678742603881112,20.493731545971922,210.42401766777039,119.47483593225479,113.96885049343109,24.48600065141887,18.90628711721206,8.345192878156706,256
TCGA-E9-A1NC-01Z-00-DX1.20edf036-8ba6-4187-a74c-124fc39f5aa1,E9,macenko,200.04209959506989,220.26113951206207,235.31331479549408,61.59535634318827,32.24478628206889,22.111503979851285,222.78227180242538,126.23913019895554,119.21458208560944,28.509967282521227,14.847249846539983,7.740430841476374,256
TCGA-E9-A1ND-01Z-00-DX1.5C2F5250-A3B2-4B97-9E11-56CF3C7CA2DB,E9,macenko,183.79133015871048,214.12126207351685,232.1409918665886,68.86520761262344,30.203501373907958,21.77328735103976,216.78683704137802,124.89847105741501,117.3303764462471,24.91577181686911,19.553727326234036,6.2249563992838715,256
TCGA-E9-A1NE-01Z-00-DX1.f332124a-cdab-4ab5-82d1-4b8b7f3c9821,E9,macenko,190.89913803339005,219.0834773182869,234.8931292295456,70.65449071279892,30.00211588559752,20.970558614351187,221.42840147018433,125.39936947822571,118.62837690114975,26.435164184670867,16.532118306945744,7.779144713886413,256
TCGA-E9-A1NF-01Z-00-DX1.08779060-F710-45CB-A016-56D3C5B745E0,E9,macenko,193.86022434537372,218.23773835197326,234.49743198213122,66.34006336079567,30.248157805383425,20.9025795980278,221.3829177977547,126.67886758229089,118.84462943909661,25.667805717297394,16.742786070461587,7.292726707244994,252
TCGA-E9-A1NG-01Z-00-DX1.30d2a611-21ad-4ba0-a03c-31f36ecb83d5,E9,macenko,191.9190062880516,215.19199562072754,232.83340406417847,67.45039500718336,31.03486592050512,22.083485928327367,218.62302261590958,126.79894524812698,118.08939760923386,26.717141517865002,17.237913135871807,7.358443506264689,256
TCGA-E9-A1NH-01Z-00-DX1.20FF11B7-DAF0-41C2-B7C5-449BA5268EC0,E9,macenko,171.07425647974014,214.18459355831146,232.430968105793,75.69218109213031,30.575580314921755,21.74272953182344,215.13421082496643,121.96654307842255,116.12831097841263,26.686688524488552,18.5443807336147,7.821768159542599,256
