stain_condition,tss,rgb_mean_r_mean,rgb_mean_r_std,rgb_mean_g_mean,rgb_mean_g_std,rgb_mean_b_mean,rgb_mean_b_std,rgb_std_r_mean,rgb_std_r_std,rgb_std_g_mean,rgb_std_g_std,rgb_std_b_mean,rgb_std_b_std,lab_mean_l_mean,lab_mean_l_std,lab_mean_a_mean,lab_mean_a_std,lab_mean_b_mean,lab_mean_b_std,lab_std_l_mean,lab_std_l_std,lab_std_a_mean,lab_std_a_std,lab_std_b_mean,lab_std_b_std
raw,XX,214.420094281435,8.691424855612649,175.773477435112,29.21086448576469,194.43155181407928,21.34772631368065,30.752076518727176,0.49639931953834254,39.654426748350105,3.412184977199264,33.00963069319536,1.2721347329293156,192.8302519619465,21.333751303798284,145.5076266825199,9.074282697094496,124.20946577191353,0.6616195841969226,34.169160894581246,2.3608422839890335,8.486698276842112,0.16423054294945091,3.72453599137339,0.29098247609265515
raw,Z7,213.3584825694561,5.132425607477813,200.0173685848713,4.490405530097063,210.3908060491085,4.248294223231718,29.65784638781973,0.84683102133598,33.408346043235184,2.2604598299175174,28.79127432137305,1.655420975310118,208.52667751908302,4.228725357174373,134.68156725168228,0.048626167826170796,124.47019070386887,0.13008068454486596,30.411918279567466,1.5933984390028737,3.728566436848777,0.6130311322325427,3.5037909689785875,0.5681435743072454
reinhard,3C,208.44620015223816,0.15813839445779132,156.78848854700723,0.16060589831559596,194.70324726899466,0.12341518823752272,28.02848569979437,1.8839174010021729,38.278460083571346,1.202236437763952,29.490794281491088,1.7861473012890372,179.8134836355845,0.26341962543582864,153.35246030489603,0.10800388500996985,116.18128955364227,0.08729198895906032,32.193254667592065,1.4151763686276408,8.349616279099314,0.4795702712878579,4.217948079323601,0.12081802944407487
reinhard,4H,208.386261343956,,156.57863038778305,,194.64223194122317,,29.76760708579953,,39.22172835586792,,30.52971732297539,,179.594555914402,,153.48380041122437,,116.078140437603,,33.41360381516653,,8.551189101635693,,4.291343600369203,
reinhard,5T,208.24667590856552,,156.69661003351212,,194.669549882412,,30.54771071047114,,39.16390816396346,,30.493125944232258,,179.5582818388939,,153.44756323099136,,116.04033887386322,,33.31463131147884,,8.563059002533318,,4.234695317703935,
reinhard,A1,207.89575073122978,0.41025430122073087,156.65495851635933,0.07306909877978197,194.641878982385,0.2129939295248058,30.321185467241083,2.4262746654569654,38.021134097680026,2.0760269062358767,31.8737606185272,1.2201985303647542,179.5567885041237,0.13496550026523157,153.30217717091242,0.18469471663311088,116.08030284941196,0.11770945545681742,32.715332405619414,0.7374019576557603,8.760828275277822,0.20449066815860348,4.332775203833711,0.06544482661926507
reinhard,A2,208.35518657378475,0.1481216894276334,156.62883575697137,0.08122011886119619,194.61177556743525,0.12919905884400698,29.290841061643324,1.6871385848580611,39.149657928531056,0.8485742359319228,29.807372268912506,1.0805307545251557,179.6335355856202,0.1006851129334021,153.4492298039523,0.04490337566826504,116.12070142861569,0.04381982625059358,33.06595891281554,0.28218401647314595,8.790820990782533,0.16812033320312775,4.328647041490741,0.11066013739485196
reinhard,A7,208.3306152792204,0.11872466626317402,156.66898215242796,0.07865400307629136,194.58391384567534,0.15720530233076194,30.927097332431806,1.619090642350543,38.59055979494046,0.7591973677999302,30.53537446444788,0.8953577357094814,179.60632049327805,0.09544665231720866,153.45620603078888,0.028439318005858805,116.11633946214404,0.051051268395723944,33.169704985103955,0.29044750713250045,8.740528337260141,0.18345940584176582,4.333676048024264,0.11126861214789906
reinhard,A8,208.43823576673836,0.03673844953858089,156.58705897378786,0.06138513181864777,194.6837208003633,0.017952488231057852,28.716329957448323,0.7376706136560248,39.58637323969296,0.4708413055803286,29.470270342313952,0.40338969789492674,179.6587343870732,0.05180020887427916,153.46637428287363,0.03770979332177801,116.1061481007754,0.02959471921394182,33.222089796190815,0.21383119615161186,8.651811772476917,0.15750268778530563,4.268241006479788,0.08422333169151282
reinhard,AC,208.35351925682605,0.0883189989793947,156.6645806662339,0.04752630764187772,194.6403029590618,0.061392843136095915,30.043587993897393,1.675911861644925,38.95364040785996,0.8460559179743452,30.334737372925996,0.8643390277503592,179.614265375158,0.06196690138877648,153.4522868533071,0.036357400962317266,116.09237937237755,0.029118166890873484,33.21323326305927,0.17369671583795013,8.65848015819522,0.19910064275247982,4.275109597274866,0.09914689754565895
