stain_condition,n_tss,rgb_mean_r_var_across_tss,rgb_mean_g_var_across_tss,rgb_mean_b_var_across_tss,rgb_std_r_var_across_tss,rgb_std_g_var_across_tss,rgb_std_b_var_across_tss,lab_mean_l_var_across_tss,lab_mean_a_var_across_tss,lab_mean_b_var_across_tss,lab_std_l_var_across_tss,lab_std_a_var_across_tss,lab_std_b_var_across_tss
raw,38.0,199.7214311731074,342.57156164993546,208.60011469027586,45.8994062640775,58.948666467315554,45.73112776436712,245.6659036849562,21.816839853322662,11.495477869969566,49.04545067119249,4.671677354333235,1.6536651741810846
reinhard,38.0,0.034196000195171106,0.0047956897831224945,0.007159239197887635,2.2842591638686573,0.5383817179788025,1.1559413627689592,0.0031501608071790553,0.0030044820466231465,0.0019205363389985441,0.06633744285599288,0.02449133482285246,0.005204400948016115
percent_reduction_reinhard_vs_raw,,99.98287815183663,99.9986000910992,99.99656796008549,95.02333613919447,99.08669398267506,97.472309520279,99.99871770532258,99.98622861025325,99.98329311438182,99.86474292325147,99.47574858096449,99.68528085193586
